Country;Category 1;Category 2;Product;Year;Outcome;;;;;;;;;;;;;;;;;;"Fuente: Declaraciones de Ingreso (DIN); importaciones a titulo definitivo ajustadas con sus documentos modificatorios. Servicio Nacional de Aduanas"
Turcja;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2020;12758264,44;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Płatki;2020;0,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Warzywa bulwiaste;2020;186303,43;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Mleko i inne produkty mleczne;2020;1188,62;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2020;24791449,98;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2020;1317442,93;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2020;1101063,10;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2020;1180158,93;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Nawozy;2020;881927,58;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Cement;2020;599515,47;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2020;36394,47;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Płyny alkoholowe;2020;95,45;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Leki;2020;2886021,48;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Polietylen;2020;985468,43;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Preparaty paszowe dla zwierząt;2020;35280,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Szczepionki (stosowane w medycynie człowieka);2020;0,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Telefony komórkowe;2020;0,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Komputery i ich części;2020;4529,65;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Telewizory;2020;0,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Konsole do gier wideo;2020;112,26;;;;;;;;;;;;;;;;;;
Turcja;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Oleje i smary smarne;2020;550953,37;;;;;;;;;;;;;;;;;;
Turcja;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Pozostałe paliwa i smary;2020;493502,54;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2021;382492529,38;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2021;10458489,42;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Opony;2021;2652582,41;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2021;1662029,16;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Ciągniki, traktory;2021;3194903,04;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Pojazdy silnikowe do przewozu towarów;2021;46952469,41;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Pojazdy silnikowe do przewozu osób;2021;20402651,68;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2021;2418753,47;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2021;2683893,86;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2021;1940693,06;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Agregaty prądotwórcze;2021;2955407,06;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2021;2374972,83;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Koparki i ładowarki;2021;8950514,29;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Lodówki i zamrażarki;2021;3910919,25;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2021;69756969,40;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2021;2060983,89;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2021;13770738,83;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Płatki;2021;1811,11;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Warzywa bulwiaste;2021;5062020,55;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Mleko i inne produkty mleczne;2021;0,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2021;20212514,07;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2021;15010194,71;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2021;4527173,12;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2021;689652,54;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Nawozy;2021;1308919,99;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Cement;2021;1004784,42;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2021;123331,45;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Płyny alkoholowe;2021;0,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Leki;2021;3138290,30;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Polietylen;2021;613729,27;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Preparaty paszowe dla zwierząt;2021;16326,29;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Szczepionki (stosowane w medycynie człowieka);2021;0,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Telefony komórkowe;2021;1400,76;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Komputery i ich części;2021;66994,41;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Telewizory;2021;0,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Konsole do gier wideo;2021;698,45;;;;;;;;;;;;;;;;;;
Turcja;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Oleje i smary smarne;2021;691637,41;;;;;;;;;;;;;;;;;;
Turcja;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Pozostałe paliwa i smary;2021;680783,14;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2017;35730,70;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2017;559,23;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2017;7307,08;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2017;1105,66;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2018;0,00;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2018;0,00;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2018;0,00;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2018;0,00;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2019;170362,40;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2019;0,00;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2019;5413,64;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2019;57,48;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2020;119315,84;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2020;219,52;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2020;0,00;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2020;0,00;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2021;138880,51;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2021;0,00;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2021;3256,15;;;;;;;;;;;;;;;;;;
Turkmenistan;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2021;0,00;;;;;;;;;;;;;;;;;;
Turks i Caicos;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2017;145,11;;;;;;;;;;;;;;;;;;
Turks i Caicos;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2017;0,00;;;;;;;;;;;;;;;;;;
Turks i Caicos;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2018;85,23;;;;;;;;;;;;;;;;;;
Turks i Caicos;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2018;0,00;;;;;;;;;;;;;;;;;;
Turks i Caicos;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2019;0,00;;;;;;;;;;;;;;;;;;
Turks i Caicos;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2019;0,00;;;;;;;;;;;;;;;;;;
Turks i Caicos;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2020;0,00;;;;;;;;;;;;;;;;;;
Turks i Caicos;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2020;148,39;;;;;;;;;;;;;;;;;;
Turks i Caicos;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2021;46,27;;;;;;;;;;;;;;;;;;
Turks i Caicos;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2021;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2017;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2017;286,18;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2017;1421,59;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Tecnología;Telefony komórkowe;2017;632,09;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2017;66,14;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2017;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2018;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2018;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2018;514,28;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Tecnología;Telefony komórkowe;2018;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2018;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2018;184,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2019;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2019;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2019;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Tecnología;Telefony komórkowe;2019;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2019;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2019;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2020;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2020;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2020;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Tecnología;Telefony komórkowe;2020;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2020;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2020;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2021;1182,80;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2021;38570,69;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2021;106,93;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Tecnología;Telefony komórkowe;2021;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2021;0,00;;;;;;;;;;;;;;;;;;
Tuvalu;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2021;0,00;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Tecnología;Komputery i ich części;2017;0,00;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2017;119637,31;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2017;0,00;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2017;0,00;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2017;663,74;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2017;4753,09;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2017;0,00;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2017;165,07;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Tecnología;Komputery i ich części;2018;2572667,49;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2018;60333,47;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2018;6404,59;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2018;3138,08;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2018;392,71;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2018;11679,37;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2018;4420,35;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2018;0,00;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Tecnología;Komputery i ich części;2019;0,00;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2019;31481,60;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2019;0,00;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2019;0,00;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2019;0,00;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2019;314,09;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2019;3548,07;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2019;421,68;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Tecnología;Komputery i ich części;2020;0,00;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2020;20646,52;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2020;89,84;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2020;0,00;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2020;717,94;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2020;1056,35;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2020;6652,60;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2020;144,59;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Tecnología;Komputery i ich części;2021;146947,73;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2021;97778,10;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2021;0,00;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2021;0,00;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2021;0,00;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2021;3008,58;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2021;3388,49;;;;;;;;;;;;;;;;;;
Uganda;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2021;0,00;;;;;;;;;;;;;;;;;;
Ukraina;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2017;7091,25;;;;;;;;;;;;;;;;;;
Ukraina;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2017;9247,21;;;;;;;;;;;;;;;;;;
Ukraina;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2017;105686,46;;;;;;;;;;;;;;;;;;
Ukraina;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2017;0,00;;;;;;;;;;;;;;;;;;
Ukraina;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2017;2486359,81;;;;;;;;;;;;;;;;;;
Ukraina;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2017;2425677,95;;;;;;;;;;;;;;;;;;
Ukraina;No Combustibles;Alimentos;Płatki;2017;0,00;;;;;;;;;;;;;;;;;;
Ukraina;No Combustibles;Alimentos;Mleko i inne produkty mleczne;2017;921,66;;;;;;;;;;;;;;;;;;
Ukraina;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2017;435575,71;;;;;;;;;;;;;;;;;;
Ukraina;No Combustibles;Otros productos relevantes;Nawozy;2017;193,32;;;;;;;;;;;;;;;;;;
Ukraina;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2017;0,00;;;;;;;;;;;;;;;;;;
Ukraina;No Combustibles;Otros productos relevantes;Płyny alkoholowe;2017;81336,49;;;;;;;;;;;;;;;;;;
Ukraina;No Combustibles;Otros productos relevantes;Leki;2017;0,00;;;;;;;;;;;;;;;;;;
Ukraina;No Combustibles;Otros productos relevantes;Preparaty paszowe dla zwierząt;2017;0,00;;;;;;;;;;;;;;;;;;
Ukraina;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2017;3512,99;;;;;;;;;;;;;;;;;;
Ukraina;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2017;75297,16;;;;;;;;;;;;;;;;;;
Ukraina;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2017;2509,82;;;;;;;;;;;;;;;;;;
